STATE,COUNTY,POPULATION,RISK_SCORE,RISK_RATNG,RISK_NPCTL,RISK_SPCTL,FIPS,NDVI_summertime_max,Tree_canopy_cover,Public_park_cover,1kAccessibleParks,Share_of_the_tract_s_land_area_that_is_covered_by_impervious_2,Life_expectancy_raw_value_2021,Access_to_exercise_opportunities_raw_value_2021,Adult_smoking_raw_value_2021,Excessive_drinking_raw_value_2021,Uninsured_raw_value_2021,Adult_obesity_raw_value_2021,feasibility_index,environment_index,community_index,overall_index,result
Kentucky,Taylor,24512,9.055407642443500,Relatively Low,49.64990451941440,66.66666666666670,21217,0.864950727148079,0.368745079040527,0.09232,0,45.6,75.101332132,0.8315110966,0.248874644,0.1521148712,0.0666189478,0.389,3.13773397433859E-09,8.31046341504222E-10,9.99070724524787E-09,1.39594875610907E-08,0.0003421749590974550
Kentucky,Cumberland,6856,6.46034857858854,Very Low,22.915340547422000,22.5,21057,0.893423082692625,0.660351257324219,0.03665,0,12.5,74.91778612,0.1146441074,0.2742714566,0.1482927565,0.0695228822,0.341,4.32613241383773E-10,7.89976185211754E-10,9.74081905269943E-09,1.0963408479295E-08,7.51651285340462E-05
Kentucky,Butler,12690,7.326101378824600,Very Low,31.922342457033700,37.5,21031,0.889420456368826,0.535039825439453,0.0,0,29.2,73.71474147,0.2042553191,0.2785437015,0.1521984126,0.0843148803,0.353,7.70764042476447E-10,7.94278146213804E-10,9.77310585570494E-09,1.13381480443952E-08,0.00014388109868337500
Kentucky,Green,11258,6.758237126129500,Very Low,25.970719287078300,26.666666666666700,21087,0.866041644939838,0.373660545349121,0.00122,0,36.75,75.141359688,0.0848285664,0.2754409655,0.1486742684,0.0831509847,0.359,3.20103334611009E-10,7.43810670113479E-10,1.00851885217304E-08,1.11491025264549E-08,0.00012551659624283000
Kentucky,Russell,17565,8.555008100764660,Relatively Low,44.97135582431570,60.83333333333330,21207,0.843544053277009,0.39824348449707,0.19944,0,27.2,74.0689395,0.8399658412,0.2711987075,0.1371971525,0.0780849245,0.347,3.16963822610895E-09,7.9829734160962E-10,9.5491954264396E-09,1.35171309941582E-08,0.00023742840591238800
Kentucky,Hart,18199,8.044372637201280,Very Low,39.49713558243160,49.16666666666670,21099,0.868175194710478,0.478011245727539,0.03739,1,29.6,74.894276202,0.398373537,0.2827058023,0.1456285913,0.0763067778,0.303,1.50838167455047E-09,7.81096787992813E-10,9.51071927855271E-09,1.1800197741096E-08,0.000214751798690206
Kentucky,Adair,18656,6.840458274953670,Very Low,26.98917886696370,30.833333333333300,21001,0.87519528020996,0.447602958679199,0.06565,0,31.285714285714300,76.461202021,0.6008254717,0.2703009655,0.1455168643,0.0783170173,0.401,2.26723431943325E-09,7.85397119313677E-10,1.06434627171223E-08,1.36960941558692E-08,0.0002555143325718960
Kentucky,Simpson,17327,8.437796527243000,Relatively Low,43.69828134945900,59.16666666666670,21213,0.851540604323861,0.109642534255981,0.00179,0,80.25,74.405933357,0.7814393721,0.2406670655,0.1649792756,0.0635769459,0.391,2.94878670501195E-09,8.20963749581812E-10,9.86279599941004E-09,1.36325464540038E-08,0.00023621113240852400
Kentucky,Monroe,10963,6.881790427547770,Very Low,27.339274347549300,32.5,21171,0.871373814593458,0.423105659484863,0.00046,0,25.5,72.443682742,0.457356563,0.2813415408,0.1525855011,0.0830127084,0.352,1.72584975952782E-09,7.18404375481394E-10,9.48875906315495E-09,1.19330131981642E-08,0.00013082162369147400
Kentucky,Grayson,25746,7.046714044069020,Very Low,29.21705919796310,33.33333333333330,21085,0.867000537500607,0.454992141723633,0.02445,0,29.142857142857100,73.569095433,0.6201351666,0.2837646858,0.1494397739,0.0719807923,0.435,2.34010007669084E-09,7.58160420687936E-10,1.03765475953993E-08,1.34748080927781E-08,0.00034692240915666500
Kentucky,Jefferson,741096,27.458118152113000,Relatively High,97.19923615531510,100.0,21111,0.713315885246855,0.261624698638916,0.06318,29,48.95811518324610,76.075976804,0.9096986085,0.2303911508,0.1945759509,0.065155691,0.319,3.5808588567654E-09,7.99852992742401E-10,9.79540614098951E-09,1.41761179904973E-08,0.010505864338285600
Kentucky,Nelson,43437,8.085131814711220,Very Low,39.942711648631400,50.83333333333330,21179,0.856392236016773,0.364233474731445,0.00455,1,37.333333333333300,76.082967336,0.7500287773,0.2184527888,0.1604262193,0.0521415754,0.388,2.83536407954212E-09,7.45299974145603E-10,9.88441373694068E-09,1.34650777906284E-08,0.0005848825839915260
Kentucky,Grant,24662,6.3488285785898,Very Low,21.514958625079600,20.833333333333300,21081,0.854822774646189,0.434246711730957,0.00732,0,11.0,73.615167759,0.6212391534,0.2586648006,0.1606891693,0.0668684385,0.348,2.34426600653079E-09,6.52331619960641E-10,9.45144871868032E-09,1.24480463451718E-08,0.0003069937189646260
Kentucky,Garrard,16912,6.769072704283780,Very Low,26.098026734564000,28.33333333333330,21079,0.851478832611274,0.312935123443604,0.01154,0,27.25,76.308391928,0.6210974456,0.2466829448,0.1615665685,0.0786154709,0.312,2.34373126757144E-09,6.72864870773854E-10,9.75824478000243E-09,1.27748409183477E-08,0.00021604810961109700
Kentucky,Madison,82916,10.829230893336200,Relatively Low,64.57670273711010,80.83333333333330,21151,0.841050792140532,0.316177158355713,0.00822,4,37.73684210526320,76.183745278,0.6563992474,0.2154395867,0.1561789113,0.0609902722,0.364,2.49736882993651E-09,7.3276188038755E-10,9.7096726857171E-09,1.29398033960412E-08,0.0010729167383861500
Kentucky,Harrison,18846,8.105844656571070,Relatively Low,40.1973265436028,51.66666666666670,21097,0.845397250491946,0.275110244750977,0.00516,0,28.8,74.839586698,0.3673989175,0.2522854646,0.1526963306,0.0731247154,0.325,1.38639167930374E-09,6.6335923536169E-10,9.45810676218302E-09,1.15078576768485E-08,0.00021687708577788600
Kentucky,Gallatin,8589,5.33216706404296,Very Low,12.76257161043920,6.666666666666670,21077,0.833938255188896,0.436604232788086,0.0,0,13.5,71.789017673,0.3978344394,0.2672073631,0.1587091256,0.0786785193,0.301,1.5012411040232E-09,6.47443779283066E-10,8.77893420231897E-09,1.09276190856252E-08,9.38573203264351E-05
Kentucky,Woodford,24939,5.980705110989240,Very Low,18.80967536600890,13.333333333333300,21239,0.828265891944074,0.14206467628479,0.00074,4,27.625,78.298298129,0.7682344922,0.1961836975,0.1664928968,0.0663139996,0.311,2.91938273759485E-09,5.80103117120928E-10,9.69572643836322E-09,1.3195212293079E-08,0.00032907539937709700
Kentucky,Bourbon,19985,9.10174885910912,Relatively Low,50.06365372374280,67.5,21017,0.832717736098561,0.071610674858093,0.0007,1,29.166666666666700,75.853750299,0.7242932199,0.2459863419,0.156540197,0.0846669148,0.329,2.73825012263558E-09,5.71486718331805E-10,9.80676566369767E-09,1.31165025046651E-08,0.0002621333025557310
Kentucky,Carroll,10811,8.416737271421510,Relatively Low,43.507320178230400,58.333333333333300,21041,0.833604586204153,0.43088062286377,0.008,3,20.0,72.155431946,0.7238923319,0.2758577832,0.1529766236,0.0730108499,0.263,2.74694989547208E-09,6.90842272480612E-10,8.50331708559125E-09,1.1941109253544E-08,0.00012909533214006400
Kentucky,Anderson,21421,6.080926069134060,Very Low,19.796308084022900,16.666666666666700,21005,0.85498622938522,0.420844955444336,0.00284,1,16.8,75.301553272,0.7578544419,0.2222811682,0.1696838996,0.0609973753,0.41,2.86489447761811E-09,6.6901968293494E-10,1.00928341590395E-08,1.36267483195925E-08,0.0002918985757539910
Kentucky,Mercer,21331,7.7221625256909400,Very Low,36.02800763844690,44.16666666666670,21167,0.83246433532759,0.219907169342041,0.01862,2,40.4,75.408526743,0.6167080774,0.2435908366,0.1593005316,0.0706651507,0.282,2.33738038157646E-09,6.88872044155819E-10,9.16898998657537E-09,1.21952424123076E-08,0.0002601367158969340
Kentucky,Scott,47173,5.94170198989998,Very Low,18.42775302355190,12.5,21209,0.830746248102325,0.274773292541504,0.01628,2,33.857142857142900,76.950066143,0.8226951858,0.1986280184,0.1830847468,0.0518592009,0.357,3.11467938689973E-09,6.74481769648571E-10,9.83249784528422E-09,1.36216590018325E-08,0.0006425745200934460
Kentucky,Henry,15416,6.516352379369990,Very Low,23.61553150859330,25.0,21103,0.852977580905022,0.308233661651611,0.00902,0,32.0,75.218832061,0.3229761287,0.2577206611,0.1552733417,0.0707246816,0.336,1.21876085125758E-09,6.90284054107779E-10,9.69196420544294E-09,1.16010091108083E-08,0.00017884115645222100
Kentucky,Franklin,49285,10.329535180283400,Relatively Low,60.598345003182700,78.33333333333330,21073,0.841481928631803,0.388758354187012,0.01532,3,30.181818181818200,75.759071699,0.8149335498,0.1991676521,0.1616535266,0.0681642717,0.386,3.0904968711385E-09,7.32568887765566E-10,9.77433752539894E-09,1.3597403284303E-08,0.0006701480208668730
Kentucky,Spencer,17061,3.918507109712240,Very Low,5.187778485041380,1.666666666666670,21215,0.854595273956283,0.362042541503906,0.02052,0,30.75,77.687815943,0.5363108845,0.2057608321,0.1797281056,0.0554629115,0.356,2.02378644131642E-09,7.0290932723654E-10,1.0058399793963E-08,1.27850955625159E-08,0.00021812651539208400
Kentucky,Jessamine,48586,8.786232529738550,Relatively Low,47.16740929344370,63.33333333333330,21113,0.821980599283394,0.215062141418457,0.01049,3,29.666666666666700,77.492092253,0.7925122463,0.2185310814,0.1623639874,0.0761469336,0.348,3.00588935834814E-09,6.3554886511337E-10,1.00848532242429E-08,1.37262914477044E-08,0.0006669055962781640
Kentucky,Meade,28602,6.093386636259500,Very Low,19.89178866963720,17.5,21163,0.854084682960618,0.387328910827637,0.01075,0,31.625,76.029905045,0.469302846,0.2227972284,0.1642473047,0.0587537335,0.344,1.77092944420002E-09,7.23104252807942E-10,9.61417476244628E-09,1.21082084594542E-08,0.0003463189783573100
Kentucky,Shelby,42074,9.221718920269810,Relatively Low,51.1457670273711,68.33333333333330,21211,0.85229416709945,0.208091831207275,0.0014,6,44.0,78.794883254,0.73610781,0.2100777216,0.1647040428,0.0789915545,0.34,2.80836420152211E-09,7.07418467863672E-10,1.02847821067412E-08,1.3800564776127E-08,0.0005806449623907660
Kentucky,Pendleton,14877,7.4468277293745900,Very Low,33.25907065563340,39.16666666666670,21191,0.85364707593986,0.463425025939941,0.00265,0,16.333333333333300,73.026578421,0.3510116287,0.257267396,0.1601716212,0.0700305558,0.333,1.32455371583542E-09,6.91228880216052E-10,9.1947243150241E-09,1.12105069110756E-08,0.00016677871131607100
Kentucky,Boyle,28432,9.020698042566450,Relatively Low,49.23615531508590,65.83333333333330,21021,0.845162639654497,0.261799297332764,0.00791,1,49.285714285714300,77.279268009,0.7061409679,0.2396092497,0.156576456,0.0563763426,0.244,2.66975201353752E-09,7.53543867226194E-10,9.07802226752151E-09,1.25013181482852E-08,0.0003554374775920450
Kentucky,Trimble,8809,5.39113638304396,Very Low,13.176320814767700,7.5,21223,0.848568828330619,0.475237121582031,0.00013,2,19.0,74.617824721,0.6212964014,0.2607781944,0.1571815026,0.0606407323,0.383,2.35469457035751E-09,6.95810493494232E-10,9.92365803066665E-09,1.29741630945184E-08,0.00011428940269961200
Kentucky,Bullitt,74319,7.803438058614020,Very Low,36.85550604710380,45.83333333333330,21029,0.85706534387249,0.554902000427246,0.01432,1,23.05555555555560,78.457504187,0.7365411268,0.2299619819,0.1624547129,0.0509998973,0.364,2.78446799483453E-09,7.69938377337226E-10,1.03277132282177E-08,1.38821196003894E-08,0.001031705246581340
Kentucky,Breckinridge,20059,8.671828560956170,Relatively Low,46.14894971355820,61.66666666666670,21027,0.873175298317704,0.444933242797852,0.02631,0,29.83333333333330,76.513786273,0.4261927314,0.2671617534,0.1554130921,0.0829970824,0.301,1.6082520346367E-09,7.6753869780907E-10,9.87350784209568E-09,1.22492985745414E-08,0.00024570868010672700
Kentucky,Owen,10841,6.836766086778310,Very Low,26.92552514322090,30.0,21187,0.864756746175684,0.474716606140137,0.02179,0,14.333333333333300,76.270593302,0.1542293146,0.2602997169,0.1506837871,0.071825712,0.324,5.81989299046204E-10,6.98081432168162E-10,9.81970738120896E-09,1.10997781124233E-08,0.00012033269451678100
Kentucky,Oldham,60316,2.109627274897740,Very Low,1.432208784213880,0.833333333333333,21185,0.827773198649961,0.330183410644531,0.00377,1,17.857142857142900,79.812147528,0.9395848531,0.1639555416,0.1792642282,0.0377616688,0.227,3.55066005275519E-09,6.04186669713179E-10,8.87798554411652E-09,1.30328322665849E-08,0.0007860883109913340
Kentucky,Fayette,295803,15.710670922008000,Relatively Moderate,86.60089115213240,98.33333333333330,21067,0.774071650664813,0.100797777175903,0.02736,40,52.14634146341460,78.619747474,0.9868223108,0.1785393772,0.1964177139,0.0842620196,0.283,3.92805658946339E-09,7.01558695504807E-10,9.78928735019824E-09,1.44189026351664E-08,0.004265154656190140
Kentucky,Campbell,90336,9.31482112414731,Relatively Low,51.90961171228520,71.66666666666670,21037,0.799007649199227,0.42167236328125,0.01811,17,38.16,77.446222475,0.9491011335,0.1958235221,0.201572371,0.0442532429,0.35,3.6682703373466E-09,7.60468105929715E-10,9.9560468560357E-09,1.4384785299312E-08,0.0012994639647986500
Kentucky,Kenton,159720,10.449056730262600,Relatively Low,61.489497135582400,79.16666666666670,21117,0.799828834975884,0.355058517456055,0.02032,22,39.609756097561000,76.148827759,0.9241234661,0.2042486464,0.1807564151,0.0619019584,0.352,3.59954764445413E-09,7.43717880055901E-10,9.72194152868932E-09,1.40652070531994E-08,0.002246494870537000
Kentucky,Boone,118811,6.4895865888573,Very Low,23.297262889879100,24.166666666666700,21015,0.79579267397706,0.332925033569336,0.01888,9,34.36363636363640,78.937717864,0.8480275395,0.1815202309,0.1796752458,0.0443155514,0.368,3.24601571989918E-09,6.90610322806075E-10,1.01386884359472E-08,1.40753144786525E-08,0.0016723021885231800
Kentucky,Laurel,58849,12.263272397290800,Relatively Low,73.93380012730750,89.16666666666670,21125,0.862562824071016,0.557106742858887,0.23189,3,24.23076923076920,74.994774712,0.574062431,0.2643061609,0.1344004212,0.0668456699,0.383,2.18156192608955E-09,8.9492250689835E-10,9.89507684363926E-09,1.29715612766272E-08,0.0007633634095682320
Kentucky,Pike,65024,12.6217292664713,Relatively Low,75.3341820496499,90.83333333333330,21195,0.889795640415843,0.730332260131836,0.03376,1,6.421052631578950,73.072109417,0.4511564961,0.2935861407,0.1331768511,0.0755352679,0.397,1.70755987519193E-09,8.185071465284E-10,9.90127352225119E-09,1.24273405439715E-08,0.0008080753915312040
Kentucky,Knott,16346,10.068395476068200,Relatively Low,58.46594525779760,76.66666666666670,21119,0.896087806974588,0.743568420410156,0.03404,0,2.0,72.383645133,0.3052122844,0.2928361065,0.125939951,0.0738434933,0.432,1.15172841115801E-09,7.96345759635283E-10,9.96663164804667E-09,1.191470581884E-08,0.000194757781314758
Kentucky,Rockcastle,17056,7.058219568035290,Very Low,29.28071292170590,34.166666666666700,21203,0.894212422640785,0.630781745910645,0.08996,0,13.5,73.623086434,0.3112101313,0.2721365432,0.1505535044,0.06608618,0.365,1.1743614801188E-09,8.07953870837121E-10,9.62593567823142E-09,1.16082510291873E-08,0.00019799032955381900
Kentucky,Pulaski,63063,12.00379861743870,Relatively Low,72.69255251432210,87.5,21199,0.863910881675623,0.473321723937988,0.1323,0,26.928571428571400,74.18174363,0.7291597292,0.2419968372,0.1514854503,0.0773484936,0.391,2.75150778430437E-09,8.24960257498617E-10,9.82546265769049E-09,1.34019306994935E-08,0.0008451659557021570
Kentucky,Jackson,13494,7.23815828855588,Very Low,31.094844048376800,35.833333333333300,21109,0.898022741401654,0.705619049072266,0.26963,1,7.0,72.67415433,0.7213576404,0.3003355636,0.1440752828,0.0734204992,0.424,2.72717261859603E-09,8.9454678152441E-10,1.01853887116296E-08,1.380710811175E-08,0.0001863131168599550
Kentucky,Lincoln,24742,7.24216405730569,Very Low,31.15849777211970,36.66666666666670,21137,0.862954439444176,0.322139663696289,0.00756,0,40.833333333333300,74.331514331,0.3830733166,0.2810426318,0.1477141997,0.0812348912,0.33,1.44553953046834E-09,7.42658794329826E-10,9.66703978932859E-09,1.18552381141268E-08,0.00029332230141972400
Kentucky,Perry,28712,10.100048361709600,Relatively Low,58.84786760025460,77.5,21193,0.878684130714774,0.72081787109375,0.01533,0,4.25,68.459198083,0.788450822,0.2920035608,0.1187558538,0.0650479475,0.433,2.9752446376247E-09,7.8034779514979E-10,8.92500447373385E-09,1.26805969065083E-08,0.0003640852983796680
Kentucky,Harlan,29278,11.950003782925700,Relatively Low,72.37428389560790,86.66666666666670,21095,0.911941113570047,0.801222457885742,0.0907,0,3.5454545454545500,70.466089934,0.5931757634,0.3233418829,0.1298209259,0.0718012541,0.402,2.23836789813733E-09,8.69323316733478E-10,9.54660105418319E-09,1.2654292269054E-08,0.0003704923690533630
Kentucky,Leslie,11310,7.782817821043490,Very Low,36.63271801400380,45.0,21131,0.907902689776207,0.814617538452148,0.20928,0,0.6666666666666670,70.375584824,1,0.3025207123,0.1423067533,0.0712959525,0.407,3.77353229219501E-09,8.94831567812596E-10,9.49188503025082E-09,1.41602488902584E-08,0.0001601524149488230
Kentucky,McCreary,18306,6.1225676531887700,Very Low,20.17823042648000,19.166666666666700,21147,0.90381115313725,0.826577758789062,0.6355,0,3.0,71.872879665,1,0.3349256748,0.1244984935,0.0730398258,0.377,3.77353229219501E-09,1.09046722814179E-09,9.71540787672123E-09,1.4579407397058E-08,0.00026689063181054400
Kentucky,Letcher,24519,9.271908628865190,Relatively Low,51.43220878421390,69.16666666666670,21133,0.901998259433209,0.757908935546875,0.04079,0,3.7142857142857100,70.961718309,0.6028793996,0.3019173645,0.1349888483,0.0707566226,0.386,2.27498488268974E-09,8.12401977095367E-10,9.36645569489526E-09,1.24538425546804E-08,0.0003053557655982080
Kentucky,Bell,28691,15.292396467579400,Relatively Moderate,85.4551241247613,97.5,21013,0.903525115104682,0.783076782226563,0.12751,1,6.444444444444450,71.497657931,0.8447248266,0.3290082212,0.1245891895,0.072745098,0.386,3.19270267951896E-09,9.01570772973524E-10,9.65458468387008E-09,1.37488581363626E-08,0.0003944684887903780
Kentucky,Owsley,4755,7.583154061112130,Very Low,34.50031826861870,41.66666666666670,21189,0.901246053927272,0.759197387695313,0.13129,0,3.5,69.428991725,0.8668769716,0.3126038143,0.1382522579,0.0581725312,0.467,3.27118824569282E-09,8.44358163954353E-10,9.7414897190197E-09,1.38570361286669E-08,6.5890206791811E-05
Kentucky,Clay,21730,6.822806862308230,Very Low,26.702737110120900,29.166666666666700,21051,0.901557201760512,0.780887985229492,0.25863,1,3.8333333333333300,71.731723309,0.9895996318,0.3357552862,0.1290771586,0.0834811166,0.375,3.73939243526662E-09,9.08740929657337E-10,9.80526073477447E-09,1.44533940996984E-08,0.0003140722537864470
Kentucky,Whitley,35637,11.693417164227200,Relatively Low,70.7511139401655,85.0,21235,0.886927810082775,0.687169570922852,0.1719,0,14.375,70.904205657,0.7946235654,0.2751543355,0.1437700977,0.0638335021,0.356,2.99853768417604E-09,8.90565088318607E-10,8.86840783752313E-09,1.27575106100178E-08,0.00045463940560920300
Kentucky,Knox,31883,11.858245070678900,Relatively Low,71.92870782940800,85.83333333333330,21121,0.894387489700862,0.715268783569336,0.00065,0,8.5,72.41073296,0.451870903,0.3067623292,0.1441751325,0.0756607842,0.369,1.70514944437382E-09,8.05003648704062E-10,9.7165894881393E-09,1.22267425812172E-08,0.0003898252337169470
Kentucky,Hancock,8565,5.559177816332380,Very Low,14.831317632081500,8.33333333333333,21091,0.861683423175756,0.451615982055664,0.0,2,35.333333333333300,76.312305852,0.0936368943,0.2462190954,0.1703947507,0.0529444291,0.345,3.63554381031955E-10,7.64323081966125E-10,9.89772149601111E-09,1.10255989590092E-08,9.44342550839138E-05
Kentucky,Floyd,39451,12.518921146082600,Relatively Low,74.9840865690643,90.0,21071,0.894646084482683,0.726798934936523,0.02302,1,4.9,70.975130667,0.4759068211,0.2891667599,0.1346881267,0.0747653806,0.407,1.80095602582175E-09,8.07118580228894E-10,9.47512662734051E-09,1.20832012333912E-08,0.00047669437185851400
Kentucky,Morgan,13923,5.6669199204029900,Very Low,15.81795035009550,10.0,21175,0.885774328054217,0.703711700439453,0.07508,0,7.0,75.488225569,0.5683401566,0.2947531138,0.1468994876,0.0735712722,0.357,2.14464993388127E-09,7.94950029140925E-10,1.02175207715645E-08,1.31571207345867E-08,0.00018318659198765100
Kentucky,Fleming,14348,6.067461409227790,Very Low,19.6053469127944,15.833333333333300,21069,0.863630142285377,0.348509101867676,0.02233,0,44.5,75.00550558,0.523975467,0.2804501149,0.1683355855,0.0872637494,0.392,1.97723834504246E-09,7.72275684081726E-10,1.05995307251161E-08,1.33490447542402E-08,0.00019153209413383900
Kentucky,Wolfe,7355,8.171583169135010,Relatively Low,40.70655633354550,53.333333333333300,21237,0.888638591975564,0.742887344360352,0.12099,0,6.0,70.3042157,0.541264446,0.3357669047,0.1389934561,0.0679165193,0.376,2.04247886559804E-09,8.40659884256738E-10,9.43621700233028E-09,1.23193557521851E-08,9.06088615573212E-05
Kentucky,Rowan,23333,8.083623211833900,Very Low,39.91088478676000,50.0,21205,0.890710988696139,0.706317672729492,0.3455,0,10.0,75.981104364,0.9757853684,0.2643945833,0.1477251939,0.0715863897,0.363,3.68215759790881E-09,9.42349144265751E-10,1.01054745996832E-08,1.47299813418577E-08,0.0003436946546495660
Kentucky,Montgomery,26499,6.861833409615630,Very Low,27.21196690006370,31.666666666666700,21173,0.846103344258378,0.261620540618897,0.00078,0,21.666666666666700,75.217851864,0.6667798785,0.2741646256,0.1508617365,0.0623929428,0.341,2.51611540330562E-09,6.18563379126934E-10,9.76856837465198E-09,1.29032471570845E-08,0.00034192314641558300
Kentucky,Menifee,6306,8.299519072625150,Relatively Low,42.13876511775940,55.00000000000000,21165,0.900646997426302,0.748676223754883,0.35826,0,4.0,74.400359562,0.8423723438,0.2795885831,0.1510394337,0.0666534418,0.416,3.1787192413813E-09,9.4555050305134E-10,1.03300367386895E-08,1.44543064831221E-08,9.1148856682568E-05
Kentucky,Greenup,36910,8.40961052131613,Relatively Low,43.44366645448760,57.50000000000000,21089,0.87416648200919,0.648055877685547,0.0198,0,18.0,74.866779707,0.7361419669,0.2380296219,0.1633027911,0.05801195,0.405,2.7778554837371E-09,8.01555208444575E-10,1.00051080503161E-08,1.35845187424978E-08,0.000501404586785593
Kentucky,Carter,27720,8.218784403565820,Relatively Low,41.247612985359600,54.16666666666670,21043,0.88493868179363,0.672228698730469,0.05369,0,8.571428571428570,73.529447826,0.5044733045,0.2799551168,0.1453036241,0.0718219043,0.419,1.90364630508108E-09,7.89413306896891E-10,1.01545830027341E-08,1.28476426147121E-08,0.0003561366532798180
Kentucky,Martin,12929,6.381700555208000,Very Low,21.8968809675366,21.666666666666700,21159,0.886747584669771,0.705034942626953,0.0,0,2.333333333333330,73.354596862,0.4890556114,0.2929297323,0.1487001566,0.070227867,0.407,1.84546714229708E-09,7.45110251439513E-10,1.01389178631332E-08,1.27294952568697E-08,0.00016457964417606900
Kentucky,Lee,7887,4.937158257470210,Very Low,10.630171865054100,5.833333333333330,21129,0.894189904010544,0.754218368530273,0.06271,0,3.0,71.266138535,0.7847090148,0.318087265,0.1353949891,0.0633690902,0.419,2.96112480732434E-09,7.94619232857576E-10,9.80896302796435E-09,1.35647070681463E-08,0.00010698484464647000
Kentucky,Bracken,8488,4.015533695259860,Very Low,5.601527689369830,2.5,21023,0.850939422604048,0.480191955566406,0.00133,0,11.333333333333300,73.938335063,0.0024740811,0.2574605476,0.1599757112,0.0604815032,0.351,9.33602492435936E-12,6.59464494699921E-10,9.4788840773212E-09,1.01476845969455E-08,8.61335468588733E-05
Kentucky,Bath,11591,6.256725473310670,Very Low,21.03755569700830,20.0,21011,0.863455417641342,0.402509002685547,0.10838,0,19.33333333333330,72.697530116,0.3959106203,0.2874349287,0.1455231467,0.0799488642,0.462,1.49398151052501E-09,7.23502584635321E-10,1.04828302568565E-08,1.27003143520169E-08,0.00014720934365422700
Kentucky,Powell,12613,9.581312986253850,Relatively Low,54.36028007638450,75.0,21197,0.891418796051677,0.700542449951172,0.16636,2,9.5,69.737151752,0.8637120431,0.2696203366,0.1535599195,0.0683819213,0.294,3.26945782244564E-09,8.6502565656065E-10,8.13043385306047E-09,1.22649173320668E-08,0.00015469740230935800
Kentucky,Magoffin,13333,7.705138159609620,Very Low,35.80521960534690,43.333333333333300,21153,0.894562303379688,0.760551528930664,0.0,0,3.0,71.615869637,0.0588764719,0.3003617079,0.1424943424,0.0826052423,0.397,2.22172267965162E-10,7.82048759696718E-10,9.77110694722339E-09,1.07753279748853E-08,0.00014366744788914500
Kentucky,Clark,35613,7.825945897046470,Very Low,37.0782940802037,47.5,21049,0.841481552399168,0.218078765869141,0.00341,2,33.6,74.840112804,0.7870721366,0.2370095206,0.1593349593,0.0577014621,0.392,2.98025466039708E-09,6.55594439136383E-10,9.83739756917442E-09,1.34732466687079E-08,0.0004798227336126940
Kentucky,Estill,14672,8.344872630370350,Relatively Low,42.61616804583070,56.66666666666670,21065,0.894392556884667,0.670921401977539,0.03666,0,8.75,71.912230229,0.6332470011,0.3092527766,0.1421045682,0.0717329545,0.349,2.3895780075865E-09,7.86822924451273E-10,9.39442973708011E-09,1.25708306691179E-08,0.00018443922757729800
Kentucky,Lawrence,15860,6.767260626197440,Very Low,26.06619987269260,27.500000000000000,21127,0.892229238834696,0.733755722045898,0.07501,0,3.0,72.108807181,0.4988020177,0.3035246992,0.1397535162,0.0686482661,0.448,1.88224552120298E-09,7.98248500702294E-10,1.02152348181842E-08,1.28957288400895E-08,0.0002045262594038200
Kentucky,Elliott,7852,4.809431860655310,Very Low,9.6435391470401,5.0,21063,0.897025184673804,0.735042190551758,0.01012,0,6.0,77.357138564,0.4177279674,0.3053753916,0.1428427161,0.0616028708,0.395,1.57630997433689E-09,7.76774854581793E-10,1.09349178222021E-08,1.32880026511208E-08,0.00010433739681660000
Kentucky,Mason,17490,7.529803221881850,Very Low,34.02291534054740,40.0,21161,0.841737410709531,0.276407852172852,0.00149,3,32.6,73.408552016,0.6873642081,0.2491961788,0.1555748537,0.0589865111,0.352,2.60910984073949E-09,6.74990056340134E-10,9.24090880092662E-09,1.25250086980062E-08,0.00021906240212812900
Kentucky,Johnson,23356,9.28141862402055,Relatively Low,51.49586250795670,70.0,21115,0.888474559031159,0.72574333190918,0.04691,0,4.166666666666670,71.940485868,0.7207141634,0.2655262588,0.1382148669,0.0631163708,0.429,2.71963816903221E-09,7.96890995205427E-10,9.61079654232912E-09,1.31273257065668E-08,0.00030660181920257300
Kentucky,Robertson,2282,4.197439656946780,Very Low,6.556333545512410,3.333333333333330,21201,0.864623818398636,0.517389869689941,0.00701,0,11.0,72.756512622,0.0297984224,0.2699088109,0.1575724447,0.0726832223,0.239,1.12445309182867E-10,6.83894808098182E-10,8.41470019553206E-09,9.2110403128131E-09,2.10195939938395E-05
Kentucky,Nicholas,7135,5.891145217513790,Very Low,17.72756206238070,11.666666666666700,21181,0.856666543089329,0.353064460754395,0.04491,0,17.5,74.188211382,0.1353889278,0.2896210074,0.1451951224,0.079036635,0.35,5.10894491058959E-10,6.60619442936556E-10,9.84480402302082E-09,1.10163179570163E-08,7.86014286233116E-05
Kentucky,Lewis,13870,8.909080519862930,Relatively Low,48.05856142584340,65.0,21135,0.895520226463273,0.674610824584961,0.00354,0,11.0,71.649467325,0.5156452776,0.3014775712,0.147204916,0.0801206523,0.432,1.94580410634146E-09,7.86751548591807E-10,1.01174007248161E-08,1.28499563797493E-08,0.00017822889498712300
